image,label
Dataset/0_776_pia_sax.wav.png,pia
Dataset/2_683_cla_vio.wav.png,cla
Dataset/2_740_flu_gel_vio_voi.wav.png,flu
Dataset/0_367_gel_org_sax.wav.png,gel
Dataset/0_638_pia_sax.wav.png,pia
Dataset/0_354_org_sax.wav.png,org
Dataset/0_318_voi.wav.png,voi
Dataset/2_24_gac_gel_voi.wav.png,gac
Dataset/0_341_cel_vio_voi.wav.png,cel
Dataset/0_271_gel_org.wav.png,gel
Dataset/0_138_gac_voi.wav.png,gac
Dataset/2_362_pia.wav.png,pia
Dataset/0_216_pia_sax.wav.png,pia
Dataset/0_588_flu_gel_pia.wav.png,flu
Dataset/0_518_gel_vio_voi.wav.png,gel
Dataset/2_82_pia_sax_tru.wav.png,pia
Dataset/0_204_voi.wav.png,voi
Dataset/2_271_pia_tru.wav.png,pia
Dataset/2_214_pia_sax.wav.png,pia
Dataset/0_229_pia_tru.wav.png,pia
Dataset/2_104_gac_gel.wav.png,gac
Dataset/0_64_pia_tru.wav.png,pia
Dataset/2_294_flu_gel_pia.wav.png,flu
Dataset/0_537_gel_pia.wav.png,gel
Dataset/0_86_pia_sax.wav.png,pia
Dataset/0_272_gel_org.wav.png,gel
Dataset/0_48_gac_voi.wav.png,gac
Dataset/2_557_voi.wav.png,voi
Dataset/2_355_pia.wav.png,pia
Dataset/0_177_pia_sax.wav.png,pia
Dataset/2_753_voi.wav.png,voi
Dataset/2_218_pia_sax.wav.png,pia
Dataset/2_619_cel_pia_vio_voi.wav.png,cel
Dataset/0_514_gac_vio.wav.png,gac
Dataset/2_197_org_voi.wav.png,org
Dataset/2_752_voi.wav.png,voi
Dataset/0_323_cel_vio_voi.wav.png,cel
Dataset/0_335_voi.wav.png,voi
Dataset/0_279_gac_gel.wav.png,gac
Dataset/2_52_org.wav.png,org
Dataset/2_113_gac_gel.wav.png,gac
Dataset/0_69_pia_sax_tru.wav.png,pia
Dataset/2_728_gel.wav.png,gel
Dataset/2_516_gel_org.wav.png,gel
Dataset/0_779_pia_tru.wav.png,pia
Dataset/2_97_pia.wav.png,pia
Dataset/0_12_voi.wav.png,voi
Dataset/0_499_gac.wav.png,gac
Dataset/0_801_gac.wav.png,gac
Dataset/2_239_gel.wav.png,gel
Dataset/2_50_org_voi.wav.png,org
Dataset/0_66_pia.wav.png,pia
Dataset/0_780_pia_tru.wav.png,pia
Dataset/0_619_pia.wav.png,pia
Dataset/0_281_gel_sax.wav.png,gel
Dataset/2_756_gel_org.wav.png,gel
Dataset/0_385_gac.wav.png,gac
Dataset/0_785_pia_sax_tru.wav.png,pia
Dataset/0_507_gac_vio.wav.png,gac
Dataset/0_29_gel_org_voi.wav.png,gel
Dataset/0_228_pia_tru.wav.png,pia
Dataset/2_115_gac_gel.wav.png,gac
Dataset/0_57_gac_voi.wav.png,gac
Dataset/0_610_gel.wav.png,gel
Dataset/2_610_flu_gel_pia.wav.png,flu
Dataset/0_119_pia_voi.wav.png,pia
Dataset/2_390_pia.wav.png,pia
Dataset/2_180_gel.wav.png,gel
Dataset/2_410_gel_voi.wav.png,gel
Dataset/2_295_vio.wav.png,vio
Dataset/2_604_gac_voi.wav.png,gac
Dataset/2_379_pia.wav.png,pia
Dataset/2_498_gac_voi.wav.png,gac
Dataset/2_575_voi.wav.png,voi
Dataset/0_527_gel_pia.wav.png,gel
Dataset/0_730_gel_voi.wav.png,gel
Dataset/0_227_pia_tru.wav.png,pia
Dataset/0_713_gel_org_sax.wav.png,gel
Dataset/0_231_gel_pia_voi.wav.png,gel
Dataset/2_726_gac_gel.wav.png,gac
Dataset/0_626_pia.wav.png,pia
Dataset/2_648_org_voi.wav.png,org
Dataset/0_524_voi.wav.png,voi
Dataset/0_715_gel_org_sax.wav.png,gel
Dataset/2_39_tru.wav.png,tru
Dataset/0_802_gac.wav.png,gac
Dataset/2_265_flu_gac.wav.png,flu
Dataset/2_592_gac.wav.png,gac
Dataset/2_445_gac.wav.png,gac
Dataset/2_567_voi.wav.png,voi
Dataset/2_304_vio.wav.png,vio
Dataset/0_105_pia.wav.png,pia
Dataset/0_368_gel_org.wav.png,gel
Dataset/0_543_gel_pia.wav.png,gel
Dataset/2_647_org_voi.wav.png,org
Dataset/0_286_gac_gel.wav.png,gac
Dataset/2_106_gac_gel.wav.png,gac
Dataset/2_367_pia.wav.png,pia
Dataset/2_36_tru.wav.png,tru
Dataset/0_176_pia_sax.wav.png,pia
Dataset/2_268_flu_gac.wav.png,flu
Dataset/0_306_pia_sax_tru.wav.png,pia
Dataset/2_249_gel.wav.png,gel
Dataset/0_446_gel_voi.wav.png,gel
Dataset/0_170_pia_sax.wav.png,pia
Dataset/0_79_pia.wav.png,pia
Dataset/0_558_voi.wav.png,voi
Dataset/0_743_flu_pia.wav.png,flu
Dataset/0_85_pia_tru.wav.png,pia
Dataset/0_747_flu.wav.png,flu
Dataset/2_469_gel.wav.png,gel
Dataset/2_502_gel_org_voi.wav.png,gel
Dataset/2_9_cel_vio.wav.png,cel
Dataset/0_404_pia.wav.png,pia
Dataset/2_670_cla_vio.wav.png,cla
Dataset/2_124_voi.wav.png,voi
Dataset/0_278_gac_gel_sax.wav.png,gac
Dataset/0_376_gac.wav.png,gac
Dataset/2_338_pia.wav.png,pia
Dataset/0_326_cel_voi.wav.png,cel
Dataset/2_741_flu_gel_vio.wav.png,flu
Dataset/2_688_cla.wav.png,cla
Dataset/2_68_pia_voi.wav.png,pia
Dataset/2_215_pia_sax.wav.png,pia
Dataset/0_441_gel.wav.png,gel
Dataset/2_298_vio.wav.png,vio
Dataset/2_272_pia_tru.wav.png,pia
Dataset/0_91_pia_voi.wav.png,pia
Dataset/0_46_gel.wav.png,gel
Dataset/2_563_voi.wav.png,voi
Dataset/2_2_cel_vio.wav.png,cel
Dataset/2_672_cla_vio.wav.png,cla
Dataset/2_642_org_voi.wav.png,org
Dataset/2_463_gel.wav.png,gel
Dataset/0_551_voi.wav.png,voi
Dataset/2_593_cla.wav.png,cla
Dataset/2_206_gac_pia.wav.png,gac
Dataset/2_655_gel_voi.wav.png,gel
Dataset/0_444_gel_voi.wav.png,gel
Dataset/0_409_pia_sax.wav.png,pia
Dataset/0_345_cel_vio.wav.png,cel
Dataset/0_248_pia.wav.png,pia
Dataset/2_273_pia_tru.wav.png,pia
Dataset/0_92_pia.wav.png,pia
Dataset/0_468_gac.wav.png,gac
Dataset/2_334_pia.wav.png,pia
Dataset/2_545_voi.wav.png,voi
Dataset/2_677_cla_vio.wav.png,cla
Dataset/0_70_pia_sax_tru.wav.png,pia
Dataset/0_280_gel_sax.wav.png,gel
Dataset/0_655_org.wav.png,org
Dataset/2_615_gac.wav.png,gac
Dataset/0_570_org_pia.wav.png,org
Dataset/2_301_vio.wav.png,vio
Dataset/2_18_gac_gel.wav.png,gac
Dataset/2_261_flu_gac.wav.png,flu
Dataset/0_526_gel_pia.wav.png,gel
Dataset/2_495_gac.wav.png,gac
Dataset/0_349_cel_vio_voi.wav.png,cel
Dataset/2_629_pia_voi.wav.png,pia
Dataset/2_276_pia_sax.wav.png,pia
Dataset/2_165_gel_pia.wav.png,gel
Dataset/0_269_gel_org.wav.png,gel
Dataset/2_320_vio.wav.png,vio
Dataset/2_403_gel_org_voi.wav.png,gel
Dataset/0_210_pia_sax.wav.png,pia
Dataset/0_339_cel_vio_voi.wav.png,cel
Dataset/2_286_pia_tru.wav.png,pia
Dataset/2_62_gel_tru_voi.wav.png,gel
Dataset/2_387_pia.wav.png,pia
Dataset/0_107_pia.wav.png,pia
Dataset/0_164_gac.wav.png,gac
Dataset/2_538_pia_sax.wav.png,pia
Dataset/2_576_voi.wav.png,voi
Dataset/0_562_org_pia_voi.wav.png,org
Dataset/0_520_gel_vio_voi.wav.png,gel
Dataset/2_698_pia.wav.png,pia
Dataset/2_475_gel_voi.wav.png,gel
Dataset/2_442_gac.wav.png,gac
Dataset/2_93_cla_pia.wav.png,cla
Dataset/0_172_pia_sax.wav.png,pia
Dataset/2_64_voi.wav.png,voi
Dataset/0_117_pia.wav.png,pia
Dataset/0_633_pia.wav.png,pia
Dataset/0_739_flu_pia.wav.png,flu
Dataset/0_314_pia_tru.wav.png,pia
Dataset/0_1_gel.wav.png,gel
Dataset/2_762_gel_org.wav.png,gel
Dataset/0_268_gel_org.wav.png,gel
Dataset/0_398_pia_sax.wav.png,pia
Dataset/2_356_pia.wav.png,pia
Dataset/2_289_pia.wav.png,pia
Dataset/0_628_pia_sax.wav.png,pia
Dataset/2_594_cla.wav.png,cla
Dataset/0_505_gac_gel.wav.png,gac
Dataset/2_694_pia.wav.png,pia
Dataset/0_364_gel_org_sax.wav.png,gel
Dataset/0_554_voi.wav.png,voi
Dataset/2_270_pia.wav.png,pia
Dataset/2_85_pia_sax_tru.wav.png,pia
Dataset/0_17_gel_voi.wav.png,gel
Dataset/0_171_pia_sax.wav.png,pia
Dataset/0_448_gel_voi.wav.png,gel
Dataset/2_376_pia.wav.png,pia
Dataset/0_578_gel.wav.png,gel
Dataset/2_727_gac_gel.wav.png,gac
Dataset/0_330_cel_vio_voi.wav.png,cel
Dataset/0_71_sax_tru.wav.png,sax
Dataset/2_429_pia_sax.wav.png,pia
Dataset/2_653_gel_voi.wav.png,gel
Dataset/2_675_cla_vio.wav.png,cla
Dataset/2_577_voi.wav.png,voi
Dataset/2_321_vio.wav.png,vio
Dataset/0_375_gac.wav.png,gac
Dataset/0_451_sax.wav.png,sax
Dataset/0_459_pia_sax_tru.wav.png,pia
Dataset/0_735_gel_voi.wav.png,gel
Dataset/0_58_voi.wav.png,voi
Dataset/2_129_gel_voi.wav.png,gel
Dataset/0_312_pia.wav.png,pia
Dataset/2_144_gel.wav.png,gel
Dataset/2_365_pia.wav.png,pia
Dataset/0_193_pia.wav.png,pia
Dataset/0_387_gac.wav.png,gac
Dataset/2_188_gel_org_voi.wav.png,gel
Dataset/2_148_pia.wav.png,pia
Dataset/2_12_cel_vio.wav.png,cel
Dataset/2_384_pia.wav.png,pia
Dataset/0_587_pia_tru.wav.png,pia
Dataset/0_74_pia_sax.wav.png,pia
Dataset/2_247_gel_voi.wav.png,gel
Dataset/0_394_gac.wav.png,gac
Dataset/0_672_pia_sax.wav.png,pia
Dataset/0_624_pia.wav.png,pia
Dataset/0_73_pia_sax.wav.png,pia
Dataset/0_233_gel_pia_voi.wav.png,gel
Dataset/0_421_gel_org.wav.png,gel
Dataset/2_646_gel_voi.wav.png,gel
Dataset/0_731_gel_voi.wav.png,gel
Dataset/2_583_gac.wav.png,gac
Dataset/0_150_gel_voi.wav.png,gel
Dataset/2_458_gel_voi.wav.png,gel
Dataset/0_447_gel.wav.png,gel
Dataset/0_541_gel_pia.wav.png,gel
Dataset/2_169_gel_pia_voi.wav.png,gel
Dataset/0_790_pia.wav.png,pia
Dataset/2_20_gac_voi.wav.png,gac
Dataset/0_683_pia_sax.wav.png,pia
Dataset/2_274_pia_tru.wav.png,pia
Dataset/2_543_gel_voi.wav.png,gel
Dataset/0_510_gac.wav.png,gac
Dataset/0_572_org_pia_voi.wav.png,org
Dataset/0_530_gel_pia.wav.png,gel
Dataset/2_678_vio.wav.png,vio
Dataset/2_167_gel_pia.wav.png,gel
Dataset/2_235_gel.wav.png,gel
Dataset/0_89_pia.wav.png,pia
Dataset/0_380_gac.wav.png,gac
Dataset/2_660_vio.wav.png,vio
Dataset/2_202_org_voi.wav.png,org
Dataset/2_14_cel_vio.wav.png,cel
Dataset/0_19_gel_voi.wav.png,gel
Dataset/2_509_gel_org.wav.png,gel
Dataset/2_746_gel_vio_voi.wav.png,gel
Dataset/2_146_pia.wav.png,pia
Dataset/2_537_pia_sax.wav.png,pia
Dataset/0_771_pia.wav.png,pia
Dataset/0_781_pia_sax.wav.png,pia
Dataset/2_457_gel.wav.png,gel
Dataset/2_661_vio.wav.png,vio
Dataset/0_567_org_pia_voi.wav.png,org
Dataset/0_634_pia_sax.wav.png,pia
Dataset/2_219_pia_sax.wav.png,pia
Dataset/2_703_gac.wav.png,gac
Dataset/2_347_pia.wav.png,pia
Dataset/0_741_pia.wav.png,pia
Dataset/2_153_pia_sax.wav.png,pia
Dataset/0_13_gel.wav.png,gel
Dataset/0_158_gac.wav.png,gac
Dataset/2_360_pia.wav.png,pia
Dataset/2_41_pia_tru.wav.png,pia
Dataset/2_297_vio.wav.png,vio
Dataset/0_678_pia_sax.wav.png,pia
Dataset/2_33_tru.wav.png,tru
Dataset/0_547_voi.wav.png,voi
Dataset/0_621_pia_sax.wav.png,pia
Dataset/2_584_gac.wav.png,gac
Dataset/2_158_pia.wav.png,pia
Dataset/0_754_voi.wav.png,voi
Dataset/0_34_gel_voi.wav.png,gel
Dataset/0_67_pia_sax_tru.wav.png,pia
Dataset/2_603_tru_voi.wav.png,tru
Dataset/0_239_pia_sax.wav.png,pia
Dataset/2_53_org.wav.png,org
Dataset/2_540_pia_sax.wav.png,pia
Dataset/2_369_pia.wav.png,pia
Dataset/0_136_gac_voi.wav.png,gac
Dataset/2_519_gel_org_voi.wav.png,gel
Dataset/2_350_pia.wav.png,pia
Dataset/0_635_pia_sax.wav.png,pia
Dataset/2_79_pia.wav.png,pia
Dataset/0_173_pia_sax.wav.png,pia
Dataset/0_199_voi.wav.png,voi
Dataset/2_423_pia_sax.wav.png,pia
Dataset/2_569_voi.wav.png,voi
Dataset/2_205_org.wav.png,org
Dataset/0_211_pia_sax.wav.png,pia
Dataset/2_13_cel_vio.wav.png,cel
Dataset/2_474_gel_voi.wav.png,gel
Dataset/0_630_pia_sax.wav.png,pia
Dataset/2_291_flu_pia.wav.png,flu
Dataset/2_166_gel_voi.wav.png,gel
Dataset/2_284_pia.wav.png,pia
Dataset/0_363_gel_org_sax.wav.png,gel
Dataset/0_390_gac.wav.png,gac
Dataset/2_375_pia.wav.png,pia
Dataset/2_220_pia_sax.wav.png,pia
Dataset/0_209_pia_tru.wav.png,pia
Dataset/0_402_pia.wav.png,pia
Dataset/0_400_pia.wav.png,pia
Dataset/0_691_pia.wav.png,pia
Dataset/2_221_org.wav.png,org
Dataset/2_77_pia_sax.wav.png,pia
Dataset/0_360_gel_org.wav.png,gel
Dataset/0_607_gel.wav.png,gel
Dataset/0_313_pia_tru.wav.png,pia
Dataset/2_556_voi.wav.png,voi
Dataset/2_43_pia.wav.png,pia
Dataset/2_59_gac_voi.wav.png,gac
Dataset/0_340_voi.wav.png,voi
Dataset/0_454_pia_sax_tru.wav.png,pia
Dataset/0_623_pia.wav.png,pia
Dataset/2_523_pia_sax.wav.png,pia
Dataset/0_643_pia.wav.png,pia
Dataset/0_249_pia.wav.png,pia
Dataset/2_118_gac_gel.wav.png,gac
Dataset/0_513_gac_vio.wav.png,gac
Dataset/0_273_gel_org.wav.png,gel
Dataset/0_114_pia_voi.wav.png,pia
Dataset/0_139_gel.wav.png,gel
Dataset/0_571_org_pia_voi.wav.png,org
Dataset/0_371_gel_org.wav.png,gel
Dataset/2_243_gel.wav.png,gel
Dataset/0_141_gel_voi.wav.png,gel
Dataset/0_327_cel_vio_voi.wav.png,cel
Dataset/0_640_pia.wav.png,pia
Dataset/2_207_gac_pia.wav.png,gac
Dataset/0_8_gel.wav.png,gel
Dataset/0_362_gel_org_sax.wav.png,gel
Dataset/2_676_vio.wav.png,vio
Dataset/0_508_gac.wav.png,gac
Dataset/2_674_vio.wav.png,vio
Dataset/2_393_gel_org_voi.wav.png,gel
Dataset/2_238_gel.wav.png,gel
Dataset/2_183_gel_org_voi.wav.png,gel
Dataset/2_292_flu_org_pia.wav.png,flu
Dataset/0_142_gel_voi.wav.png,gel
Dataset/0_222_pia.wav.png,pia
Dataset/0_283_gac_tru.wav.png,gac
Dataset/2_325_pia.wav.png,pia
Dataset/0_353_org_sax.wav.png,org
Dataset/0_660_org_voi.wav.png,org
Dataset/0_31_gel_voi.wav.png,gel
Dataset/0_498_flu_gac.wav.png,flu
Dataset/0_370_gel_org.wav.png,gel
Dataset/2_586_gac.wav.png,gac
Dataset/2_213_pia.wav.png,pia
Dataset/0_666_org.wav.png,org
Dataset/2_280_pia.wav.png,pia
Dataset/2_245_gel.wav.png,gel
Dataset/2_520_gel_org_voi.wav.png,gel
Dataset/0_478_gac_vio.wav.png,gac
Dataset/2_74_pia_tru.wav.png,pia
Dataset/0_783_pia_sax_tru.wav.png,pia
Dataset/0_676_pia_sax.wav.png,pia
Dataset/2_223_gel_voi.wav.png,gel
Dataset/0_287_gac_gel_tru.wav.png,gac
Dataset/0_749_gel_pia.wav.png,gel
Dataset/0_502_flu_gac.wav.png,flu
Dataset/0_515_gel_voi.wav.png,gel
Dataset/0_88_vio.wav.png,vio
Dataset/0_245_pia_tru.wav.png,pia
Dataset/2_32_gac_voi.wav.png,gac
Dataset/2_341_pia.wav.png,pia
Dataset/0_347_cel_vio_voi.wav.png,cel
Dataset/0_693_pia.wav.png,pia
Dataset/0_357_gel_org.wav.png,gel
Dataset/0_778_pia_tru.wav.png,pia
Dataset/0_805_gac.wav.png,gac
Dataset/0_566_org_pia_voi.wav.png,org
Dataset/2_196_org_voi.wav.png,org
Dataset/0_740_pia.wav.png,pia
Dataset/2_561_voi.wav.png,voi
Dataset/2_723_flu_gel.wav.png,flu
Dataset/2_368_pia.wav.png,pia
Dataset/0_276_gel_sax_tru.wav.png,gel
Dataset/2_141_gel_voi.wav.png,gel
Dataset/0_755_voi.wav.png,voi
Dataset/0_411_pia_sax.wav.png,pia
Dataset/0_277_gac_gel.wav.png,gac
Dataset/0_564_gel_org_pia.wav.png,gel
Dataset/0_466_pia_sax_tru.wav.png,pia
Dataset/0_548_gel.wav.png,gel
Dataset/0_146_gel_voi.wav.png,gel
Dataset/0_202_voi.wav.png,voi
Dataset/2_671_vio.wav.png,vio
Dataset/2_506_gel_org_voi.wav.png,gel
Dataset/0_684_pia_tru.wav.png,pia
Dataset/2_119_gac_gel.wav.png,gac
Dataset/2_438_gac_gel.wav.png,gac
Dataset/2_408_gel_pia.wav.png,gel
Dataset/0_797_cla.wav.png,cla
Dataset/0_259_pia.wav.png,pia
Dataset/2_40_tru.wav.png,tru
Dataset/0_130_gac_voi.wav.png,gac
Dataset/2_122_gac_gel.wav.png,gac
Dataset/0_579_gel.wav.png,gel
Dataset/0_241_pia_tru.wav.png,pia
Dataset/2_471_gel.wav.png,gel
Dataset/2_684_vio.wav.png,vio
Dataset/0_263_pia_sax.wav.png,pia
Dataset/0_437_gel.wav.png,gel
Dataset/0_159_gac.wav.png,gac
Dataset/2_486_gac_voi.wav.png,gac
Dataset/0_664_org.wav.png,org
Dataset/0_149_gel_voi.wav.png,gel
Dataset/0_455_pia_sax_tru.wav.png,pia
Dataset/0_413_pia_sax.wav.png,pia
Dataset/0_6_gel_voi.wav.png,gel
Dataset/0_553_voi.wav.png,voi
Dataset/2_525_pia.wav.png,pia
Dataset/0_738_pia.wav.png,pia
Dataset/0_174_pia_sax.wav.png,pia
Dataset/2_391_pia.wav.png,pia
Dataset/2_428_pia_sax.wav.png,pia
Dataset/2_151_pia_sax.wav.png,pia
Dataset/0_708_gel_org.wav.png,gel
Dataset/2_257_gac.wav.png,gac
Dataset/0_443_gel.wav.png,gel
Dataset/0_355_org_sax.wav.png,org
Dataset/2_194_org_voi.wav.png,org
Dataset/0_680_pia_sax.wav.png,pia
Dataset/2_639_org_voi.wav.png,org
Dataset/0_484_gac_vio.wav.png,gac
Dataset/2_112_gac_gel.wav.png,gac
Dataset/2_37_tru.wav.png,tru
Dataset/2_189_gel_org_voi.wav.png,gel
Dataset/0_188_pia_sax.wav.png,pia
Dataset/0_94_pia_voi.wav.png,pia
Dataset/2_483_voi.wav.png,voi
Dataset/2_440_voi.wav.png,voi
Dataset/2_145_gel.wav.png,gel
Dataset/0_168_voi.wav.png,voi
Dataset/2_322_vio.wav.png,vio
Dataset/0_184_pia_sax.wav.png,pia
Dataset/0_115_pia_voi.wav.png,pia
Dataset/0_252_pia.wav.png,pia
Dataset/0_542_gel_pia.wav.png,gel
Dataset/2_353_pia.wav.png,pia
Dataset/2_191_org_voi.wav.png,org
Dataset/2_344_pia.wav.png,pia
Dataset/0_701_pia_sax.wav.png,pia
Dataset/0_391_gac.wav.png,gac
Dataset/2_476_gel_voi.wav.png,gel
Dataset/0_223_pia.wav.png,pia
Dataset/0_72_pia_sax_tru.wav.png,pia
Dataset/0_39_gel_voi.wav.png,gel
Dataset/0_637_pia_sax.wav.png,pia
Dataset/0_593_flu_gel_pia.wav.png,flu
Dataset/0_47_gel.wav.png,gel
Dataset/0_600_flu_gel_pia_tru.wav.png,flu
Dataset/2_98_pia.wav.png,pia
Dataset/0_789_pia.wav.png,pia
Dataset/0_430_gac_voi.wav.png,gac
Dataset/2_361_pia.wav.png,pia
Dataset/2_130_gel.wav.png,gel
Dataset/2_461_gel.wav.png,gel
Dataset/2_22_gac_gel.wav.png,gac
Dataset/2_587_gac.wav.png,gac
Dataset/0_361_gel_org.wav.png,gel
Dataset/0_465_sax_voi.wav.png,sax
Dataset/0_321_voi.wav.png,voi
Dataset/0_236_gel_pia.wav.png,gel
Dataset/2_419_pia_sax.wav.png,pia
Dataset/0_613_gel.wav.png,gel
Dataset/2_499_gac.wav.png,gac
Dataset/0_234_gel_pia_voi.wav.png,gel
Dataset/0_0_gel.wav.png,gel
Dataset/0_212_pia_sax.wav.png,pia
Dataset/2_315_vio.wav.png,vio
Dataset/2_609_gel_voi.wav.png,gel
Dataset/2_656_vio.wav.png,vio
Dataset/0_622_pia.wav.png,pia
Dataset/0_651_pia.wav.png,pia
Dataset/2_512_gel_org_voi.wav.png,gel
Dataset/2_708_flu_gac_org.wav.png,flu
Dataset/0_399_pia.wav.png,pia
Dataset/2_422_pia_sax.wav.png,pia
Dataset/2_489_gac_voi.wav.png,gac
Dataset/0_190_pia.wav.png,pia
Dataset/2_665_cla_vio.wav.png,cla
Dataset/2_747_flu_gel.wav.png,flu
Dataset/0_40_gel_org_voi.wav.png,gel
Dataset/2_487_gac_voi.wav.png,gac
Dataset/2_73_pia.wav.png,pia
Dataset/2_285_pia.wav.png,pia
Dataset/2_389_pia.wav.png,pia
Dataset/0_299_gel_tru.wav.png,gel
Dataset/0_606_gel.wav.png,gel
Dataset/0_99_pia_voi.wav.png,pia
Dataset/2_332_pia.wav.png,pia
Dataset/2_590_gac.wav.png,gac
Dataset/2_552_gel_org_voi.wav.png,gel
Dataset/2_278_pia_sax.wav.png,pia
Dataset/0_81_sax_tru.wav.png,sax
Dataset/0_615_gel_voi.wav.png,gel
Dataset/2_679_vio.wav.png,vio
Dataset/2_143_gel_voi.wav.png,gel
Dataset/2_313_vio.wav.png,vio
Dataset/0_82_pia_sax_tru.wav.png,pia
Dataset/0_53_gac_voi.wav.png,gac
Dataset/0_599_flu_gel_pia_tru.wav.png,flu
Dataset/2_482_voi.wav.png,voi
Dataset/2_689_cla.wav.png,cla
Dataset/2_732_gac_gel.wav.png,gac
Dataset/2_721_gel_sax.wav.png,gel
Dataset/2_565_voi.wav.png,voi
Dataset/0_291_gac_tru.wav.png,gac
Dataset/2_710_gac_gel.wav.png,gac
Dataset/0_160_gac.wav.png,gac
Dataset/0_769_sax_tru.wav.png,sax
Dataset/2_108_gac_gel_pia.wav.png,gac
Dataset/2_385_pia.wav.png,pia
Dataset/0_208_pia_tru.wav.png,pia
Dataset/0_109_pia_voi.wav.png,pia
Dataset/0_49_gac_voi.wav.png,gac
Dataset/0_772_pia_sax.wav.png,pia
Dataset/0_101_pia_voi.wav.png,pia
Dataset/2_500_gel_org.wav.png,gel
Dataset/2_380_pia.wav.png,pia
Dataset/0_532_gel_pia.wav.png,gel
Dataset/0_315_pia.wav.png,pia
Dataset/0_434_gel_voi.wav.png,gel
Dataset/2_208_gac_pia.wav.png,gac
Dataset/2_133_gac.wav.png,gac
Dataset/2_687_cla_vio.wav.png,cla
Dataset/0_653_org.wav.png,org
Dataset/2_75_pia.wav.png,pia
Dataset/0_309_pia_sax_tru.wav.png,pia
Dataset/0_492_gac_vio.wav.png,gac
Dataset/2_462_gel.wav.png,gel
Dataset/2_193_org_voi.wav.png,org
Dataset/2_185_gel_org_voi.wav.png,gel
Dataset/2_491_gac_voi.wav.png,gac
Dataset/2_657_vio.wav.png,vio
Dataset/0_191_pia.wav.png,pia
Dataset/0_18_gel_voi.wav.png,gel
Dataset/2_203_org_voi.wav.png,org
Dataset/0_55_gac_voi.wav.png,gac
Dataset/2_754_voi.wav.png,voi
Dataset/0_111_pia.wav.png,pia
Dataset/2_717_flu_gel_sax.wav.png,flu
Dataset/0_561_org_pia_voi.wav.png,org
Dataset/0_317_flu.wav.png,flu
Dataset/0_135_gac_voi.wav.png,gac
Dataset/2_497_gac.wav.png,gac
Dataset/0_679_pia_sax.wav.png,pia
